image_path,source,breed_raw,annotation_path,is_corrupt,width,height,mode,aspect_ratio,file_hash,phash,breed_harmonized,resized_path,mean_brightness,mean_r,mean_g,mean_b,filesize_bytes,brightness_outlier,breed_group,label
C:\Users\alyss\data\archive (1)\images\Images\n02110063-malamute\n02110063_15327.jpg,stanford_dogs,n02110063-malamute,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02110063-malamute\n02110063_15327,False,500,333,RGB,1.5015015015015014,2697c2e6168434a66a65276b5216a5ac,8812f345bd6ba26e,Malamute,./data/_resized_224\16665.jpg,65.46247,66.2771,67.86095,62.24937,28450,False,other,70
C:\Users\alyss\data\archive (1)\images\Images\n02111500-Great_Pyrenees\n02111500_4147.jpg,stanford_dogs,n02111500-Great_Pyrenees,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111500-Great_Pyrenees\n02111500_4147,False,600,450,RGB,1.3333333333333333,ef499f80d22f2a0e6915f168352b6594,8c8f872713139f93,Great Pyrenees,./data/_resized_224\18013.jpg,88.17106,84.98062,109.52661,70.00598,54930,False,other,51
C:\Users\alyss\data\archive (1)\images\Images\n02098413-Lhasa\n02098413_8771.jpg,stanford_dogs,n02098413-Lhasa,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02098413-Lhasa\n02098413_8771,False,500,375,RGB,1.3333333333333333,355b8f546af67db1dd3634db3609ad44,851f7e7929e22925,Lhasa,./data/_resized_224\9660.jpg,105.896774,105.89678,105.89678,105.89678,26792,False,other,69
C:\Users\alyss\data\archive (1)\images\Images\n02105412-kelpie\n02105412_6431.jpg,stanford_dogs,n02105412-kelpie,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105412-kelpie\n02105412_6431,False,500,333,RGB,1.5015015015015014,a377ca6250b4709825fd9be2f9092454,bcd26f8957e07310,Kelpie,./data/_resized_224\13165.jpg,75.69624,75.344765,79.27974,72.464226,17902,False,other,62
C:\Users\alyss\data\archive (1)\images\Images\n02096585-Boston_bull\n02096585_9909.jpg,stanford_dogs,n02096585-Boston_bull,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096585-Boston_bull\n02096585_9909,False,500,333,RGB,1.5015015015015014,c9d8c3a5ec5ccec2882654adbad6a22f,84e57347b64c4f32,Boston Bull,./data/_resized_224\8148.jpg,71.63977,101.87731,61.971508,51.07048,39265,False,other,19
C:\Users\alyss\data\archive (1)\images\Images\n02088466-bloodhound\n02088466_7244.jpg,stanford_dogs,n02088466-bloodhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02088466-bloodhound\n02088466_7244,False,500,375,RGB,1.3333333333333333,373dc1d7e23febd1103cd592e18adf29,8b73a50a5a752f8a,Bloodhound,./data/_resized_224\2377.jpg,127.57245,169.16199,122.36163,91.19371,42162,False,other,14
C:\Users\alyss\data\archive (1)\images\Images\n02116738-African_hunting_dog\n02116738_4335.jpg,stanford_dogs,n02116738-African_hunting_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02116738-African_hunting_dog\n02116738_4335,False,220,184,RGB,1.1956521739130437,f90a6dc3903d5a0adc889496f0af5159,ae0a8bac392bced2,African Hunting Dog,./data/_resized_224\20395.jpg,150.8107,162.55652,156.195,133.68059,11482,False,other,2
C:\Users\alyss\data\archive (1)\images\Images\n02099267-flat-coated_retriever\n02099267_2127.jpg,stanford_dogs,n02099267-flat-coated_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099267-flat-coated_retriever\n02099267_2127,False,500,333,RGB,1.5015015015015014,b4ff07fe8614bc683e05ecf8f59d409d,9c2f83456e3bb18c,Flat-Coated Retriever,./data/_resized_224\9699.jpg,79.68753,109.408844,72.13025,57.52349,25238,False,other,44
C:\Users\alyss\data\archive (1)\images\Images\n02099429-curly-coated_retriever\n02099429_2122.jpg,stanford_dogs,n02099429-curly-coated_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099429-curly-coated_retriever\n02099429_2122,False,191,160,RGB,1.19375,df0c4fce7bdd14bde2c0fb6bcecd5da9,e9ad9cbab252a470,Curly-Coated Retriever,./data/_resized_224\9869.jpg,120.765305,129.35442,136.17278,96.768715,7353,False,other,34
C:\Users\alyss\data\archive (1)\images\Images\n02112706-Brabancon_griffon\n02112706_473.jpg,stanford_dogs,n02112706-Brabancon_griffon,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02112706-Brabancon_griffon\n02112706_473,False,250,218,RGB,1.146788990825688,67a963e3b1cbf117ef36e185d6a6e9e6,86cede46e06127b3,Brabancon Griffon,./data/_resized_224\19048.jpg,108.60076,132.43536,127.913376,65.45356,15304,False,other,22
C:\Users\alyss\data\archive (1)\images\Images\n02111889-Samoyed\n02111889_13772.jpg,stanford_dogs,n02111889-Samoyed,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111889-Samoyed\n02111889_13772,False,500,375,RGB,1.3333333333333333,777c2aa445bb8ebbf9000178ea8e4601,c16d365c8bf17033,Samoyed,./data/_resized_224\18171.jpg,82.07472,83.2376,94.834984,68.15158,47995,False,other,91
C:\Users\alyss\data\archive (1)\images\Images\n02115913-dhole\n02115913_1332.jpg,stanford_dogs,n02115913-dhole,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02115913-dhole\n02115913_1332,False,381,253,RGB,1.505928853754941,0222a59775fdc6a65a502695c751cf4b,e5591aa16533e935,Dhole,./data/_resized_224\20192.jpg,128.24478,141.38585,134.21405,109.13444,33073,False,other,36
C:\Users\alyss\data\archive (1)\images\Images\n02093256-Staffordshire_bullterrier\n02093256_14522.jpg,stanford_dogs,n02093256-Staffordshire_bullterrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093256-Staffordshire_bullterrier\n02093256_14522,False,298,500,RGB,0.596,e274e348f8e86404286c763044fece70,ee49938c91383c9f,Staffordshire Bullterrier,./data/_resized_224\5135.jpg,119.98717,119.98717,119.98717,119.98717,21324,False,other,102
C:\Users\alyss\data\archive (1)\images\Images\n02091244-Ibizan_hound\n02091244_3707.jpg,stanford_dogs,n02091244-Ibizan_hound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02091244-Ibizan_hound\n02091244_3707,False,500,333,RGB,1.5015015015015014,c5c6e78126b375486f2e562bff4bdade,c96633719b6ca49c,Ibizan Hound,./data/_resized_224\4092.jpg,49.799343,54.693893,52.912144,41.791992,15585,True,other,54
C:\Users\alyss\data\archive (1)\images\Images\n02101556-clumber\n02101556_4106.jpg,stanford_dogs,n02101556-clumber,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02101556-clumber\n02101556_4106,False,500,335,RGB,1.492537313432836,b26028b64f4f927cab7025991e36da57,8c8cbb702cebcd70,Clumber,./data/_resized_224\11440.jpg,135.24767,155.96387,142.30725,107.4719,52058,False,other,30
C:\Users\alyss\data\archive (1)\images\Images\n02093859-Kerry_blue_terrier\n02093859_1139.jpg,stanford_dogs,n02093859-Kerry_blue_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093859-Kerry_blue_terrier\n02093859_1139,False,500,333,RGB,1.5015015015015014,99ea9baeb6946512c0e29a44d01aeb1d,a24add24cc62df33,Kerry Blue Terrier,./data/_resized_224\5787.jpg,145.75417,146.63347,136.35089,154.27815,29479,False,other,63
C:\Users\alyss\data\archive (1)\images\Images\n02085936-Maltese_dog\n02085936_6464.jpg,stanford_dogs,n02085936-Maltese_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02085936-Maltese_dog\n02085936_6464,False,500,334,RGB,1.497005988023952,f704e138cc6ec56562eb7ad43dcf4281,992666ed929a925d,Maltese Dog,./data/_resized_224\518.jpg,100.036514,103.80371,112.756325,83.54949,39100,False,other,72
C:\Users\alyss\data\archive (1)\images\Images\n02090721-Irish_wolfhound\n02090721_2461.jpg,stanford_dogs,n02090721-Irish_wolfhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02090721-Irish_wolfhound\n02090721_2461,False,500,400,RGB,1.25,1e7f5ce297eff45be9ead409ecfa4ce4,eac51cd38699e619,Irish Wolfhound,./data/_resized_224\3480.jpg,128.3613,118.72584,131.63162,134.72643,34323,False,other,58
C:\Users\alyss\data\archive (1)\images\Images\n02109047-Great_Dane\n02109047_31117.jpg,stanford_dogs,n02109047-Great_Dane,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02109047-Great_Dane\n02109047_31117,False,1106,1200,RGB,0.9216666666666666,047e85e2cce63d92a7fcb426743b2550,a5859acea7b89866,Great Dane,./data/_resized_224\16212.jpg,104.75953,115.62628,117.282715,81.369576,133078,False,other,50
C:\Users\alyss\data\archive (1)\images\Images\n02108551-Tibetan_mastiff\n02108551_978.jpg,stanford_dogs,n02108551-Tibetan_mastiff,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02108551-Tibetan_mastiff\n02108551_978,False,375,500,RGB,0.75,8704f2d9589471b1316127a42296d84b,e1309a4d27d279b9,Tibetan Mastiff,./data/_resized_224\15958.jpg,138.55386,138.17923,138.37904,139.10332,52189,False,other,104
C:\Users\alyss\data\archive (1)\images\Images\n02091244-Ibizan_hound\n02091244_4914.jpg,stanford_dogs,n02091244-Ibizan_hound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02091244-Ibizan_hound\n02091244_4914,False,375,500,RGB,0.75,aaf5526c06a48a8212e97587efb8f2db,f4ea2a2dc4323bc9,Ibizan Hound,./data/_resized_224\4132.jpg,136.16432,139.42485,135.65186,133.41626,49156,False,other,54
C:\Users\alyss\data\archive (1)\images\Images\n02086240-Shih-Tzu\n02086240_11959.jpg,stanford_dogs,n02086240-Shih-Tzu,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086240-Shih-Tzu\n02086240_11959,False,333,500,RGB,0.666,c5416a0b42654c876eebad9680dda99c,946a6bd52ef8c11a,Shih-Tzu,./data/_resized_224\755.jpg,53.21454,51.375153,53.30744,54.96102,22113,False,other,98
C:\Users\alyss\data\archive (1)\images\Images\n02093859-Kerry_blue_terrier\n02093859_3140.jpg,stanford_dogs,n02093859-Kerry_blue_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093859-Kerry_blue_terrier\n02093859_3140,False,181,154,RGB,1.175324675324675,03f48e4d04f51f6d37db8e1c652c6f81,edc9ca3ca32ea425,Kerry Blue Terrier,./data/_resized_224\5895.jpg,106.28879,131.35423,102.789734,84.7224,6837,False,other,63
C:\Users\alyss\data\archive (1)\images\Images\n02097658-silky_terrier\n02097658_1163.jpg,stanford_dogs,n02097658-silky_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097658-silky_terrier\n02097658_1163,False,375,500,RGB,0.75,aaef91da96fe63a7331158c21eaa5987,afff938684d2c0c1,Silky Terrier,./data/_resized_224\9001.jpg,101.198555,107.49599,99.19791,96.90176,39521,False,other,100
C:\Users\alyss\data\archive (1)\images\Images\n02086240-Shih-Tzu\n02086240_8049.jpg,stanford_dogs,n02086240-Shih-Tzu,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086240-Shih-Tzu\n02086240_8049,False,500,375,RGB,1.3333333333333333,02b351abe38c143b439901e92e459c68,eb21f487eb980cac,Shih-Tzu,./data/_resized_224\935.jpg,87.15974,88.41122,91.69911,81.36888,28715,False,other,98
C:\Users\alyss\data\archive (1)\images\Images\n02085620-Chihuahua\n02085620_2887.jpg,stanford_dogs,n02085620-Chihuahua,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02085620-Chihuahua\n02085620_2887,False,345,360,RGB,0.9583333333333334,dd8fd3ace99fe3e8ca6ca27ff71a49a0,b861c39e9c31e7c1,Chihuahua,./data/_resized_224\57.jpg,168.12169,180.73224,170.00662,153.62622,15005,False,other,28
C:\Users\alyss\data\archive (1)\images\Images\n02093991-Irish_terrier\n02093991_5067.jpg,stanford_dogs,n02093991-Irish_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093991-Irish_terrier\n02093991_5067,False,423,500,RGB,0.846,fa27a375b3b0e97e7097f3c3d4012002,eaf0b0b2b337c8c1,Irish Terrier,./data/_resized_224\6107.jpg,126.32247,159.79985,125.394646,93.77291,42003,False,other,56
C:\Users\alyss\data\archive (1)\images\Images\n02090721-Irish_wolfhound\n02090721_363.jpg,stanford_dogs,n02090721-Irish_wolfhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02090721-Irish_wolfhound\n02090721_363,False,500,375,RGB,1.3333333333333333,ca160ee2da6d8ad7bb22356649b51a1a,ac63664a9b12cf6c,Irish Wolfhound,./data/_resized_224\3518.jpg,99.09784,98.80839,118.87889,79.60624,65019,False,other,58
C:\Users\alyss\data\archive (1)\images\Images\n02085936-Maltese_dog\n02085936_426.jpg,stanford_dogs,n02085936-Maltese_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02085936-Maltese_dog\n02085936_426,False,500,375,RGB,1.3333333333333333,3ce4e7eb7bc2980fce7764b39c25124b,861b596326a7d69a,Maltese Dog,./data/_resized_224\461.jpg,119.64289,126.88811,117.3451,114.695496,23271,False,other,72
C:\Users\alyss\data\archive (1)\images\Images\n02093647-Bedlington_terrier\n02093647_3414.jpg,stanford_dogs,n02093647-Bedlington_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093647-Bedlington_terrier\n02093647_3414,False,479,500,RGB,0.958,432075ca183695a9fdf603e99a5c7656,99f113cdbc0760e6,Bedlington Terrier,./data/_resized_224\5572.jpg,101.59064,112.84772,115.41836,76.50585,68419,False,other,10
C:\Users\alyss\data\archive (1)\images\Images\n02093859-Kerry_blue_terrier\n02093859_2514.jpg,stanford_dogs,n02093859-Kerry_blue_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093859-Kerry_blue_terrier\n02093859_2514,False,292,292,RGB,1.0,ea6bf6ee0087c0072e2f4e6a83257577,fc564a69d172246b,Kerry Blue Terrier,./data/_resized_224\5859.jpg,100.18863,105.767746,117.92237,76.87577,23757,False,other,63
C:\Users\alyss\data\archive (1)\images\Images\n02096294-Australian_terrier\n02096294_6905.jpg,stanford_dogs,n02096294-Australian_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096294-Australian_terrier\n02096294_6905,False,375,500,RGB,0.75,0421ba0af529f902ea8d6e2d37d206df,a7e6c6e2c8d0d8d8,Australian Terrier,./data/_resized_224\7739.jpg,78.671776,88.64066,74.40452,72.97015,35409,False,other,6
C:\Users\alyss\data\archive (1)\images\Images\n02113799-standard_poodle\n02113799_5976.jpg,stanford_dogs,n02113799-standard_poodle,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02113799-standard_poodle\n02113799_5976,False,500,375,RGB,1.3333333333333333,e482c4b8a89aa4130810bdf3476d5bfb,f4df1a90c19d50f2,Poodle,./data/_resized_224\19834.jpg,126.55266,131.97003,134.6492,113.03874,54343,False,other,84
C:\Users\alyss\data\archive (1)\images\Images\n02091032-Italian_greyhound\n02091032_11998.jpg,stanford_dogs,n02091032-Italian_greyhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02091032-Italian_greyhound\n02091032_11998,False,500,281,RGB,1.7793594306049825,603d9a3220f84174e009e1bd5b036aa6,d20a9de3460ceb9d,Italian Greyhound,./data/_resized_224\3651.jpg,149.06918,176.26508,145.41893,125.52353,26559,False,other,59
C:\Users\alyss\data\archive (1)\images\Images\n02089973-English_foxhound\n02089973_973.jpg,stanford_dogs,n02089973-English_foxhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02089973-English_foxhound\n02089973_973,False,375,292,RGB,1.2842465753424657,75aab8aa642bfb63690a4fb36474b126,b77d7806134f0d98,English Foxhound,./data/_resized_224\3104.jpg,54.785828,69.240166,56.45105,38.666275,65367,False,other,39
C:\Users\alyss\data\archive (1)\images\Images\n02097298-Scotch_terrier\n02097298_3483.jpg,stanford_dogs,n02097298-Scotch_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097298-Scotch_terrier\n02097298_3483,False,399,500,RGB,0.798,43d461fae4039adc58fd573e35acc72b,f82393729714873d,Scotch Terrier,./data/_resized_224\8670.jpg,101.20576,103.64331,102.67262,97.301315,55946,False,other,94
C:\Users\alyss\data\archive (1)\images\Images\n02085782-Japanese_spaniel\n02085782_749.jpg,stanford_dogs,n02085782-Japanese_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02085782-Japanese_spaniel\n02085782_749,False,360,254,RGB,1.4173228346456692,4f014c680fb14007a62b1a4e24b7231a,d3223d4c293d6ec6,Japanese Spaniel,./data/_resized_224\323.jpg,117.32849,122.01163,119.3692,110.604645,14603,False,other,60
C:\Users\alyss\data\archive (1)\images\Images\n02093428-American_Staffordshire_terrier\n02093428_12624.jpg,stanford_dogs,n02093428-American_Staffordshire_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093428-American_Staffordshire_terrier\n02093428_12624,False,500,375,RGB,1.3333333333333333,b89739157111c001a4d4da43f0bdc60d,cc1cb963875833c7,American Staffordshire Terrier,./data/_resized_224\5296.jpg,71.180756,80.353676,82.82931,50.35929,46314,False,bully-type/look-alike,4
C:\Users\alyss\data\archive (1)\images\Images\n02105162-malinois\n02105162_6734.jpg,stanford_dogs,n02105162-malinois,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105162-malinois\n02105162_6734,False,500,375,RGB,1.3333333333333333,4b400385c44539c516251ef9ea769deb,a3ae6237dc065b70,Malinois,./data/_resized_224\12854.jpg,116.67691,118.509315,122.44651,109.07488,71561,False,other,71
C:\Users\alyss\data\archive (1)\images\Images\n02093256-Staffordshire_bullterrier\n02093256_11732.jpg,stanford_dogs,n02093256-Staffordshire_bullterrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093256-Staffordshire_bullterrier\n02093256_11732,False,500,375,RGB,1.3333333333333333,201ad62bddc5eae636cdff3075123539,8eee9591e123a61d,Staffordshire Bullterrier,./data/_resized_224\5119.jpg,150.31496,146.18933,156.46588,148.28966,62192,False,other,102
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_3429.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_3429,False,375,500,RGB,0.75,b713734b90dd5d3bf7fae01bb6ad35b4,cf9918272eb8b961,Cocker Spaniel,./data/_resized_224\11926.jpg,95.07853,116.74643,95.880905,72.60825,34190,False,other,31
C:\Users\alyss\data\archive (1)\images\Images\n02091032-Italian_greyhound\n02091032_4458.jpg,stanford_dogs,n02091032-Italian_greyhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02091032-Italian_greyhound\n02091032_4458,False,321,500,RGB,0.642,4268dc2edf08fec8f7365ead37d762af,c61b3b3c6065cd36,Italian Greyhound,./data/_resized_224\3717.jpg,92.298134,112.298,90.81748,73.77891,22962,False,other,59
C:\Users\alyss\data\archive (1)\images\Images\n02107683-Bernese_mountain_dog\n02107683_1224.jpg,stanford_dogs,n02107683-Bernese_mountain_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02107683-Bernese_mountain_dog\n02107683_1224,False,500,415,RGB,1.2048192771084338,60165c499e169eebf48569b771f69597,b3661bdc604d3e32,Bernese Mountain Dog,./data/_resized_224\14937.jpg,102.80913,113.83387,102.04432,92.54918,54576,False,other,11
C:\Users\alyss\data\archive (1)\images\Images\n02099429-curly-coated_retriever\n02099429_935.jpg,stanford_dogs,n02099429-curly-coated_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099429-curly-coated_retriever\n02099429_935,False,314,235,RGB,1.3361702127659574,047ddaf8c1caec30c74b0f97dc5a0076,af69c106333cce6a,Curly-Coated Retriever,./data/_resized_224\9966.jpg,130.06277,140.73134,154.34863,95.10832,16634,False,other,34
C:\Users\alyss\data\archive (1)\images\Images\n02099267-flat-coated_retriever\n02099267_2284.jpg,stanford_dogs,n02099267-flat-coated_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099267-flat-coated_retriever\n02099267_2284,False,250,198,RGB,1.2626262626262623,34a45154b7814f8e5a90648123149546,c3d6d474c61e9626,Flat-Coated Retriever,./data/_resized_224\9704.jpg,83.857155,89.74473,84.25709,77.56966,12781,False,other,44
C:\Users\alyss\data\archive (1)\images\Images\n02102040-English_springer\n02102040_5388.jpg,stanford_dogs,n02102040-English_springer,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102040-English_springer\n02102040_5388,False,500,333,RGB,1.5015015015015014,e3af5824c96404f7244231beee4f1196,e6994cb633499c59,English Springer,./data/_resized_224\11627.jpg,182.19458,181.64088,181.78043,183.16243,11714,False,other,41
C:\Users\alyss\data\archive (1)\images\Images\n02091032-Italian_greyhound\n02091032_20.jpg,stanford_dogs,n02091032-Italian_greyhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02091032-Italian_greyhound\n02091032_20,False,500,333,RGB,1.5015015015015014,f873a73cf5996f30764c5d14bb9e3352,8d662931774f60e5,Italian Greyhound,./data/_resized_224\3688.jpg,99.97822,103.45492,102.310646,94.1691,28258,False,other,59
C:\Users\alyss\data\archive (1)\images\Images\n02113186-Cardigan\n02113186_6418.jpg,stanford_dogs,n02113186-Cardigan,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02113186-Cardigan\n02113186_6418,False,500,375,RGB,1.3333333333333333,acfbd51bc16cc692ac34b109fa711612,b9e0e0d8e3a54d53,Corgi,./data/_resized_224\19364.jpg,113.06039,118.37417,121.40704,99.399956,65785,False,other,33
